model,feature,importance,anomesdia_datetime
DecisionTreeRegressor,ExterQual_Ex,0.0004667479684709442,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Neighborhood_Other,0.0004470901353183468,2021-05-10 23:14:38.019957
DecisionTreeRegressor,HeatingQC_Gd,0.00042666675714893163,2021-05-10 23:14:38.019957
DecisionTreeRegressor,KitchenQual_Ex,0.00041160706492770647,2021-05-10 23:14:38.019957
DecisionTreeRegressor,ExterQual_TA,0.00037028940820832206,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BsmtCond_TA,0.0003633176603015623,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Exterior2nd_Wd Sdng,0.0003333907708905964,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BsmtQual_Fa,0.00031830969464331587,2021-05-10 23:14:38.019957
DecisionTreeRegressor,MSZoning_RM,0.00030230465575660856,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Neighborhood_Somerst,0.0003022463750941389,2021-05-10 23:14:38.019957
DecisionTreeRegressor,LotConfig_Corner,0.0002631525332884586,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Neighborhood_CollgCr,0.0002415798935740934,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BsmtFinType1_Rec,0.00023903915662231703,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Fireplaces,0.00023536001406025757,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BldgType_1Fam,0.00022704469789569065,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Condition1_Norm,0.0002269974732758034,2021-05-10 23:14:38.019957
DecisionTreeRegressor,ExterCond_Gd,0.00022620175225897523,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BsmtQual_Gd,0.00021341137402899822,2021-05-10 23:14:38.019957
DecisionTreeRegressor,HouseStyle_SLvl,0.00020903227700161552,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BsmtQual_Ex,0.00019339435597964601,2021-05-10 23:14:38.019957
DecisionTreeRegressor,LotShape_Reg,0.00019155127295515418,2021-05-10 23:14:38.019957
